Mesa_Num,Mesa_ID,Ruta,Estado
2,101114,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 07 D.E. 18 Republica Arabe de Egipto/mesa_2_101114.jpg,OK
3,101124,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 07 D.E. 18 Republica Arabe de Egipto/mesa_3_101124.jpg,OK
4,101134,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 07 D.E. 18 Republica Arabe de Egipto/mesa_4_101134.jpg,OK
1,101324,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi/mesa_1_101324.jpg,OK
5,101144,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 07 D.E. 18 Republica Arabe de Egipto/mesa_5_101144.jpg,OK
2,101334,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi/mesa_2_101334.jpg,OK
3,101344,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi/mesa_3_101344.jpg,OK
4,101354,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi/mesa_4_101354.jpg,OK
5,101364,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi/mesa_5_101364.jpg,OK
6,101374,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi/mesa_6_101374.jpg,OK
7,101384,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi/mesa_7_101384.jpg,OK
9,101404,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi/mesa_9_101404.jpg,OK
8,101394,ACTAS/Argentina/Buenos Aires/Escuela De Jornada Simple Nº 08 D.E. 21 Judith y Demetrio Demarchi/mesa_8_101394.jpg,OK
1,103164,ACTAS/Argentina/Buenos Aires/Escuela EGB Nro. 12 Primera Junta/mesa_1_103164.jpg,OK
2,103174,ACTAS/Argentina/Buenos Aires/Escuela EGB Nro. 12 Primera Junta/mesa_2_103174.jpg,OK
5,103114,ACTAS/Argentina/Buenos Aires/Escuela EGB Nro. 12 Primera Junta/mesa_5_103114.jpg,OK
3,103184,ACTAS/Argentina/Buenos Aires/Escuela EGB Nro. 12 Primera Junta/mesa_3_103184.jpg,OK
7,103134,ACTAS/Argentina/Buenos Aires/Escuela EGB Nro. 12 Primera Junta/mesa_7_103134.jpg,OK
4,103104,ACTAS/Argentina/Buenos Aires/Escuela EGB Nro. 12 Primera Junta/mesa_4_103104.jpg,OK
1,103984,ACTAS/Argentina/Buenos Aires/Escuela Formación Profesional N°7 Batan/mesa_1_103984.jpg,OK
6,103124,ACTAS/Argentina/Buenos Aires/Escuela EGB Nro. 12 Primera Junta/mesa_6_103124.jpg,OK
2,103994,ACTAS/Argentina/Buenos Aires/Escuela Formación Profesional N°7 Batan/mesa_2_103994.jpg,OK
8,103144,ACTAS/Argentina/Buenos Aires/Escuela EGB Nro. 12 Primera Junta/mesa_8_103144.jpg,OK
9,103154,ACTAS/Argentina/Buenos Aires/Escuela EGB Nro. 12 Primera Junta/mesa_9_103154.jpg,OK
3,104004,ACTAS/Argentina/Buenos Aires/Escuela Formación Profesional N°7 Batan/mesa_3_104004.jpg,OK
1,101504,ACTAS/Argentina/Buenos Aires/Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As/mesa_1_101504.jpg,OK
2,101514,ACTAS/Argentina/Buenos Aires/Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As/mesa_2_101514.jpg,OK
3,101524,ACTAS/Argentina/Buenos Aires/Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As/mesa_3_101524.jpg,OK
4,101534,ACTAS/Argentina/Buenos Aires/Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As/mesa_4_101534.jpg,OK
5,101544,ACTAS/Argentina/Buenos Aires/Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As/mesa_5_101544.jpg,OK
6,101554,ACTAS/Argentina/Buenos Aires/Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As/mesa_6_101554.jpg,OK
7,101564,ACTAS/Argentina/Buenos Aires/Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As/mesa_7_101564.jpg,OK
9,101584,ACTAS/Argentina/Buenos Aires/Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As/mesa_9_101584.jpg,OK
8,101574,ACTAS/Argentina/Buenos Aires/Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As/mesa_8_101574.jpg,OK
10,101594,ACTAS/Argentina/Buenos Aires/Escuela Jornada Simple  N° 22 De 13 Santa Maria de Bs. As/mesa_10_101594.jpg,OK
1,100664,ACTAS/Argentina/Buenos Aires/Escuela N° 12 De 19 José Enrique Rodo/mesa_1_100664.jpg,OK
3,100684,ACTAS/Argentina/Buenos Aires/Escuela N° 12 De 19 José Enrique Rodo/mesa_3_100684.jpg,OK
2,100674,ACTAS/Argentina/Buenos Aires/Escuela N° 12 De 19 José Enrique Rodo/mesa_2_100674.jpg,OK
4,100694,ACTAS/Argentina/Buenos Aires/Escuela N° 12 De 19 José Enrique Rodo/mesa_4_100694.jpg,OK
5,100604,ACTAS/Argentina/Buenos Aires/Escuela N° 12 De 19 José Enrique Rodo/mesa_5_100604.jpg,OK
6,100614,ACTAS/Argentina/Buenos Aires/Escuela N° 12 De 19 José Enrique Rodo/mesa_6_100614.jpg,OK
8,100634,ACTAS/Argentina/Buenos Aires/Escuela N° 12 De 19 José Enrique Rodo/mesa_8_100634.jpg,OK
7,100624,ACTAS/Argentina/Buenos Aires/Escuela N° 12 De 19 José Enrique Rodo/mesa_7_100624.jpg,OK
9,100644,ACTAS/Argentina/Buenos Aires/Escuela N° 12 De 19 José Enrique Rodo/mesa_9_100644.jpg,OK
1,101604,ACTAS/Argentina/Buenos Aires/Escuela N° 16  de 13 Dr. Tomás A. Le Bretón/mesa_1_101604.jpg,OK
11,100594,ACTAS/Argentina/Buenos Aires/Escuela N° 12 De 19 José Enrique Rodo/mesa_11_100594.jpg,OK
10,100654,ACTAS/Argentina/Buenos Aires/Escuela N° 12 De 19 José Enrique Rodo/mesa_10_100654.jpg,OK
2,101614,ACTAS/Argentina/Buenos Aires/Escuela N° 16  de 13 Dr. Tomás A. Le Bretón/mesa_2_101614.jpg,OK
5,101644,ACTAS/Argentina/Buenos Aires/Escuela N° 16  de 13 Dr. Tomás A. Le Bretón/mesa_5_101644.jpg,OK
4,101634,ACTAS/Argentina/Buenos Aires/Escuela N° 16  de 13 Dr. Tomás A. Le Bretón/mesa_4_101634.jpg,OK
3,101624,ACTAS/Argentina/Buenos Aires/Escuela N° 16  de 13 Dr. Tomás A. Le Bretón/mesa_3_101624.jpg,OK
2,100204,ACTAS/Argentina/Buenos Aires/Escuela N° 22 De 11 Hipólito Bouchard/mesa_2_100204.jpg,OK
1,100194,ACTAS/Argentina/Buenos Aires/Escuela N° 22 De 11 Hipólito Bouchard/mesa_1_100194.jpg,OK
3,100214,ACTAS/Argentina/Buenos Aires/Escuela N° 22 De 11 Hipólito Bouchard/mesa_3_100214.jpg,OK
6,100244,ACTAS/Argentina/Buenos Aires/Escuela N° 22 De 11 Hipólito Bouchard/mesa_6_100244.jpg,OK
4,100224,ACTAS/Argentina/Buenos Aires/Escuela N° 22 De 11 Hipólito Bouchard/mesa_4_100224.jpg,OK
5,100234,ACTAS/Argentina/Buenos Aires/Escuela N° 22 De 11 Hipólito Bouchard/mesa_5_100234.jpg,OK
7,100254,ACTAS/Argentina/Buenos Aires/Escuela N° 22 De 11 Hipólito Bouchard/mesa_7_100254.jpg,OK
8,100264,ACTAS/Argentina/Buenos Aires/Escuela N° 22 De 11 Hipólito Bouchard/mesa_8_100264.jpg,OK
1,101414,ACTAS/Argentina/Buenos Aires/Escuela N° 3 De 20 Republica Francesa/mesa_1_101414.jpg,OK
9,100274,ACTAS/Argentina/Buenos Aires/Escuela N° 22 De 11 Hipólito Bouchard/mesa_9_100274.jpg,OK
2,101424,ACTAS/Argentina/Buenos Aires/Escuela N° 3 De 20 Republica Francesa/mesa_2_101424.jpg,OK
3,101434,ACTAS/Argentina/Buenos Aires/Escuela N° 3 De 20 Republica Francesa/mesa_3_101434.jpg,OK
5,101454,ACTAS/Argentina/Buenos Aires/Escuela N° 3 De 20 Republica Francesa/mesa_5_101454.jpg,OK
6,101464,ACTAS/Argentina/Buenos Aires/Escuela N° 3 De 20 Republica Francesa/mesa_6_101464.jpg,OK
7,101474,ACTAS/Argentina/Buenos Aires/Escuela N° 3 De 20 Republica Francesa/mesa_7_101474.jpg,OK
4,101444,ACTAS/Argentina/Buenos Aires/Escuela N° 3 De 20 Republica Francesa/mesa_4_101444.jpg,OK
2,100884,ACTAS/Argentina/Buenos Aires/Escuela N° 4 De 11 Benjamín Zorrila/mesa_2_100884.jpg,OK
1,100874,ACTAS/Argentina/Buenos Aires/Escuela N° 4 De 11 Benjamín Zorrila/mesa_1_100874.jpg,OK
9,101494,ACTAS/Argentina/Buenos Aires/Escuela N° 3 De 20 Republica Francesa/mesa_9_101494.jpg,OK
8,101484,ACTAS/Argentina/Buenos Aires/Escuela N° 3 De 20 Republica Francesa/mesa_8_101484.jpg,OK
4,100904,ACTAS/Argentina/Buenos Aires/Escuela N° 4 De 11 Benjamín Zorrila/mesa_4_100904.jpg,OK
5,100914,ACTAS/Argentina/Buenos Aires/Escuela N° 4 De 11 Benjamín Zorrila/mesa_5_100914.jpg,OK
3,100894,ACTAS/Argentina/Buenos Aires/Escuela N° 4 De 11 Benjamín Zorrila/mesa_3_100894.jpg,OK
7,100934,ACTAS/Argentina/Buenos Aires/Escuela N° 4 De 11 Benjamín Zorrila/mesa_7_100934.jpg,OK
6,100924,ACTAS/Argentina/Buenos Aires/Escuela N° 4 De 11 Benjamín Zorrila/mesa_6_100924.jpg,OK
8,100944,ACTAS/Argentina/Buenos Aires/Escuela N° 4 De 11 Benjamín Zorrila/mesa_8_100944.jpg,OK
1,104014,ACTAS/Argentina/Buenos Aires/Escuela N24 Rene Gerónimo Favaloro/mesa_1_104014.jpg,OK
2,104024,ACTAS/Argentina/Buenos Aires/Escuela N24 Rene Gerónimo Favaloro/mesa_2_104024.jpg,OK
9,100954,ACTAS/Argentina/Buenos Aires/Escuela N° 4 De 11 Benjamín Zorrila/mesa_9_100954.jpg,OK
1,101154,ACTAS/Argentina/Buenos Aires/Escuela Nº 13 D.E. 19 “Presbítero Alberti”/mesa_1_101154.jpg,OK
2,101164,ACTAS/Argentina/Buenos Aires/Escuela Nº 13 D.E. 19 “Presbítero Alberti”/mesa_2_101164.jpg,OK
3,101174,ACTAS/Argentina/Buenos Aires/Escuela Nº 13 D.E. 19 “Presbítero Alberti”/mesa_3_101174.jpg,OK
4,101184,ACTAS/Argentina/Buenos Aires/Escuela Nº 13 D.E. 19 “Presbítero Alberti”/mesa_4_101184.jpg,OK
5,101194,ACTAS/Argentina/Buenos Aires/Escuela Nº 13 D.E. 19 “Presbítero Alberti”/mesa_5_101194.jpg,OK
6,101204,ACTAS/Argentina/Buenos Aires/Escuela Nº 13 D.E. 19 “Presbítero Alberti”/mesa_6_101204.jpg,OK
7,101214,ACTAS/Argentina/Buenos Aires/Escuela Nº 13 D.E. 19 “Presbítero Alberti”/mesa_7_101214.jpg,OK
8,101224,ACTAS/Argentina/Buenos Aires/Escuela Nº 13 D.E. 19 “Presbítero Alberti”/mesa_8_101224.jpg,OK
2,104044,ACTAS/Argentina/Buenos Aires/Escuela Primaria N 7 de Ostende Pinamar/mesa_2_104044.jpg,OK
1,104034,ACTAS/Argentina/Buenos Aires/Escuela Primaria N 7 de Ostende Pinamar/mesa_1_104034.jpg,OK
3,104054,ACTAS/Argentina/Buenos Aires/Escuela Primaria N 7 de Ostende Pinamar/mesa_3_104054.jpg,OK
4,104064,ACTAS/Argentina/Buenos Aires/Escuela Primaria N 7 de Ostende Pinamar/mesa_4_104064.jpg,OK
5,104074,ACTAS/Argentina/Buenos Aires/Escuela Primaria N 7 de Ostende Pinamar/mesa_5_104074.jpg,OK
2,103734,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°102 Dr. Dardo Rocha/mesa_2_103734.jpg,OK
3,103744,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°102 Dr. Dardo Rocha/mesa_3_103744.jpg,OK
1,103724,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°102 Dr. Dardo Rocha/mesa_1_103724.jpg,OK
4,103754,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°102 Dr. Dardo Rocha/mesa_4_103754.jpg,OK
6,103684,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°102 Dr. Dardo Rocha/mesa_6_103684.jpg,OK
5,103674,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°102 Dr. Dardo Rocha/mesa_5_103674.jpg,OK
7,103694,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°102 Dr. Dardo Rocha/mesa_7_103694.jpg,OK
8,103704,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°102 Dr. Dardo Rocha/mesa_8_103704.jpg,OK
9,103714,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°102 Dr. Dardo Rocha/mesa_9_103714.jpg,OK
1,103604,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°5 Cnl. De Marina Tomas Espora/mesa_1_103604.jpg,OK
2,103614,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°5 Cnl. De Marina Tomas Espora/mesa_2_103614.jpg,OK
4,103634,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°5 Cnl. De Marina Tomas Espora/mesa_4_103634.jpg,OK
3,103624,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°5 Cnl. De Marina Tomas Espora/mesa_3_103624.jpg,OK
5,103644,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°5 Cnl. De Marina Tomas Espora/mesa_5_103644.jpg,OK
6,103654,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°5 Cnl. De Marina Tomas Espora/mesa_6_103654.jpg,OK
7,103664,ACTAS/Argentina/Buenos Aires/Escuela Primaria N°5 Cnl. De Marina Tomas Espora/mesa_7_103664.jpg,OK
1,102544,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 19/mesa_1_102544.jpg,OK
2,102554,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 19/mesa_2_102554.jpg,OK
3,102564,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 19/mesa_3_102564.jpg,OK
4,102574,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 19/mesa_4_102574.jpg,OK
5,102584,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 19/mesa_5_102584.jpg,OK
6,102594,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 19/mesa_6_102594.jpg,OK
7,102604,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 19/mesa_7_102604.jpg,OK
8,102614,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 19/mesa_8_102614.jpg,OK
9,102624,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 19/mesa_9_102624.jpg,OK
10,102634,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 19/mesa_10_102634.jpg,OK
3,102124,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 97 Juana Manso De Noronha/mesa_3_102124.jpg,OK
2,102114,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 97 Juana Manso De Noronha/mesa_2_102114.jpg,OK
1,102104,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 97 Juana Manso De Noronha/mesa_1_102104.jpg,OK
5,102144,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 97 Juana Manso De Noronha/mesa_5_102144.jpg,OK
4,102134,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 97 Juana Manso De Noronha/mesa_4_102134.jpg,OK
7,102164,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 97 Juana Manso De Noronha/mesa_7_102164.jpg,OK
6,102154,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 97 Juana Manso De Noronha/mesa_6_102154.jpg,OK
8,102174,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 97 Juana Manso De Noronha/mesa_8_102174.jpg,OK
9,102184,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 97 Juana Manso De Noronha/mesa_9_102184.jpg,OK
1,102384,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº139 Congreso De Tucuman/mesa_1_102384.jpg,OK
10,102194,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº 97 Juana Manso De Noronha/mesa_10_102194.jpg,OK
2,102394,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº139 Congreso De Tucuman/mesa_2_102394.jpg,OK
3,102404,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº139 Congreso De Tucuman/mesa_3_102404.jpg,OK
4,102414,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº139 Congreso De Tucuman/mesa_4_102414.jpg,OK
5,102424,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº139 Congreso De Tucuman/mesa_5_102424.jpg,OK
6,102434,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº139 Congreso De Tucuman/mesa_6_102434.jpg,OK
7,102444,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº139 Congreso De Tucuman/mesa_7_102444.jpg,OK
8,102454,ACTAS/Argentina/Buenos Aires/Escuela Primaria Nº139 Congreso De Tucuman/mesa_8_102454.jpg,OK
1,101954,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_1_101954.jpg,OK
2,101964,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_2_101964.jpg,OK
3,101974,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_3_101974.jpg,OK
4,101984,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_4_101984.jpg,OK
6,102004,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_6_102004.jpg,OK
5,101994,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_5_101994.jpg,OK
7,102044,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_7_102044.jpg,OK
8,102054,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_8_102054.jpg,OK
9,102064,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_9_102064.jpg,OK
10,102074,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_10_102074.jpg,OK
11,102084,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_11_102084.jpg,OK
12,102094,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_12_102094.jpg,OK
13,102014,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_13_102014.jpg,OK
14,102024,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_14_102024.jpg,OK
15,102034,ACTAS/Argentina/Buenos Aires/Escuela Secundaria N° 10  (Escuela Primaria  Jose Antonio Wilde 137)/mesa_15_102034.jpg,OK
1,103514,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº34 Almafuerte/mesa_1_103514.jpg,OK
2,103524,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº34 Almafuerte/mesa_2_103524.jpg,OK
3,103534,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº34 Almafuerte/mesa_3_103534.jpg,OK
4,103544,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº34 Almafuerte/mesa_4_103544.jpg,OK
5,103554,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº34 Almafuerte/mesa_5_103554.jpg,OK
6,103564,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº34 Almafuerte/mesa_6_103564.jpg,OK
8,103584,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº34 Almafuerte/mesa_8_103584.jpg,OK
7,103574,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº34 Almafuerte/mesa_7_103574.jpg,OK
9,103594,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº34 Almafuerte/mesa_9_103594.jpg,OK
2,102814,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº51/mesa_2_102814.jpg,OK
1,102804,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº51/mesa_1_102804.jpg,OK
3,102824,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº51/mesa_3_102824.jpg,OK
4,102834,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº51/mesa_4_102834.jpg,OK
5,102844,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº51/mesa_5_102844.jpg,OK
6,102854,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº51/mesa_6_102854.jpg,OK
7,102864,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº51/mesa_7_102864.jpg,OK
1,103334,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº6 Juan Domingo Peron/mesa_1_103334.jpg,OK
2,103344,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº6 Juan Domingo Peron/mesa_2_103344.jpg,OK
3,103354,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº6 Juan Domingo Peron/mesa_3_103354.jpg,OK
5,103374,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº6 Juan Domingo Peron/mesa_5_103374.jpg,OK
4,103364,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº6 Juan Domingo Peron/mesa_4_103364.jpg,OK
6,103384,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº6 Juan Domingo Peron/mesa_6_103384.jpg,OK
7,103394,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº6 Juan Domingo Peron/mesa_7_103394.jpg,OK
8,103404,ACTAS/Argentina/Buenos Aires/Escuela Secundaria Nº6 Juan Domingo Peron/mesa_8_103404.jpg,OK
1,100964,ACTAS/Argentina/Buenos Aires/Escuela Técnica N° 17  DE  13  Brigadier General Cornelio Saavedra/mesa_1_100964.jpg,OK
2,100974,ACTAS/Argentina/Buenos Aires/Escuela Técnica N° 17  DE  13  Brigadier General Cornelio Saavedra/mesa_2_100974.jpg,OK
3,100984,ACTAS/Argentina/Buenos Aires/Escuela Técnica N° 17  DE  13  Brigadier General Cornelio Saavedra/mesa_3_100984.jpg,OK
4,100994,ACTAS/Argentina/Buenos Aires/Escuela Técnica N° 17  DE  13  Brigadier General Cornelio Saavedra/mesa_4_100994.jpg,OK
5,101004,ACTAS/Argentina/Buenos Aires/Escuela Técnica N° 17  DE  13  Brigadier General Cornelio Saavedra/mesa_5_101004.jpg,OK
6,101014,ACTAS/Argentina/Buenos Aires/Escuela Técnica N° 17  DE  13  Brigadier General Cornelio Saavedra/mesa_6_101014.jpg,OK
2,100774,ACTAS/Argentina/Buenos Aires/Escuela Técnica Nº 29 D.E. 06 Reconquista de Buenos Aires /mesa_2_100774.jpg,OK
1,100764,ACTAS/Argentina/Buenos Aires/Escuela Técnica Nº 29 D.E. 06 Reconquista de Buenos Aires /mesa_1_100764.jpg,OK
3,100784,ACTAS/Argentina/Buenos Aires/Escuela Técnica Nº 29 D.E. 06 Reconquista de Buenos Aires /mesa_3_100784.jpg,OK
4,100794,ACTAS/Argentina/Buenos Aires/Escuela Técnica Nº 29 D.E. 06 Reconquista de Buenos Aires /mesa_4_100794.jpg,OK
5,100804,ACTAS/Argentina/Buenos Aires/Escuela Técnica Nº 29 D.E. 06 Reconquista de Buenos Aires /mesa_5_100804.jpg,OK
2,103284,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_2_103284.jpg,OK
1,103274,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_1_103274.jpg,OK
5,103314,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_5_103314.jpg,OK
3,103294,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_3_103294.jpg,OK
6,103324,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_6_103324.jpg,OK
4,103304,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_4_103304.jpg,OK
8,103224,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_8_103224.jpg,OK
7,103214,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_7_103214.jpg,OK
9,103234,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_9_103234.jpg,OK
10,103244,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_10_103244.jpg,OK
11,103254,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_11_103254.jpg,OK
12,103264,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_12_103264.jpg,OK
13,103194,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_13_103194.jpg,OK
14,103204,ACTAS/Argentina/Buenos Aires/Extensión de Escuela Secundaria Nº33  (Escuela Secundaria 33)/mesa_14_103204.jpg,OK
1,102464,ACTAS/Argentina/Buenos Aires/Isidro Casanova - Escuela Secundaria Nº76/mesa_1_102464.jpg,OK
3,102484,ACTAS/Argentina/Buenos Aires/Isidro Casanova - Escuela Secundaria Nº76/mesa_3_102484.jpg,OK
2,102474,ACTAS/Argentina/Buenos Aires/Isidro Casanova - Escuela Secundaria Nº76/mesa_2_102474.jpg,OK
4,102494,ACTAS/Argentina/Buenos Aires/Isidro Casanova - Escuela Secundaria Nº76/mesa_4_102494.jpg,OK
6,102514,ACTAS/Argentina/Buenos Aires/Isidro Casanova - Escuela Secundaria Nº76/mesa_6_102514.jpg,OK
7,102524,ACTAS/Argentina/Buenos Aires/Isidro Casanova - Escuela Secundaria Nº76/mesa_7_102524.jpg,OK
8,102534,ACTAS/Argentina/Buenos Aires/Isidro Casanova - Escuela Secundaria Nº76/mesa_8_102534.jpg,OK
